Strategy name,Entry time,Symbol,Entry price,Exit time,Exit price,PnL %,1 minute MACD,1 minute RSI,1 minute KDJ,1 minute EMA,1 minute MA,1 minute TSI,1 minute SuperTrend Vs DEMA,1 minute Bollinger,3 minutes MACD,3 minutes RSI,3 minutes KDJ,3 minutes EMA,3 minutes MA,3 minutes TSI,3 minutes SuperTrend Vs DEMA,3 minutes Bollinger,5 minutes MACD,5 minutes RSI,5 minutes KDJ,5 minutes EMA,5 minutes MA,5 minutes TSI,5 minutes SuperTrend Vs DEMA,5 minutes Bollinger,15 minutes MACD,15 minutes RSI,15 minutes KDJ,15 minutes EMA,15 minutes MA,15 minutes TSI,15 minutes SuperTrend Vs DEMA,15 minutes Bollinger,30 minutes MACD,30 minutes RSI,30 minutes KDJ,30 minutes EMA,30 minutes MA,30 minutes TSI,30 minutes SuperTrend Vs DEMA,30 minutes Bollinger,1 hour MACD,1 hour RSI,1 hour KDJ,1 hour EMA,1 hour MA,1 hour TSI,1 hour SuperTrend Vs DEMA,1 hour Bollinger,2 hours MACD,2 hours RSI,2 hours KDJ,2 hours EMA,2 hours MA,2 hours TSI,2 hours SuperTrend Vs DEMA,2 hours Bollinger,4 hours MACD,4 hours RSI,4 hours KDJ,4 hours EMA,4 hours MA,4 hours TSI,4 hours SuperTrend Vs DEMA,4 hours Bollinger,6 hours MACD,6 hours RSI,6 hours KDJ,6 hours EMA,6 hours MA,6 hours TSI,6 hours SuperTrend Vs DEMA,6 hours Bollinger,8 hours MACD,8 hours RSI,8 hours KDJ,8 hours EMA,8 hours MA,8 hours TSI,8 hours SuperTrend Vs DEMA,8 hours Bollinger,12 hours MACD,12 hours RSI,12 hours KDJ,12 hours EMA,12 hours MA,12 hours TSI,12 hours SuperTrend Vs DEMA,12 hours Bollinger,1 day MACD,1 day RSI,1 day KDJ,1 day EMA,1 day MA,1 day TSI,1 day SuperTrend Vs DEMA,1 day Bollinger,3 days MACD,3 days RSI,3 days KDJ,3 days EMA,3 days MA,3 days TSI,3 days SuperTrend Vs DEMA,3 days Bollinger,1 week MACD,1 week RSI,1 week KDJ,1 week EMA,1 week MA,1 week TSI,1 week SuperTrend Vs DEMA,1 week Bollinger,1 month MACD,1 month RSI,1 month KDJ,1 month EMA,1 month MA,1 month TSI,1 month SuperTrend Vs DEMA,1 month Bollinger,Profit,Entry Date,Entry Hour,Entry month,Entry day,Exit Date,Exit Hour,Exit month,Exit day,Entry minute,Exit minute
1 hour MACD,2023-08-01 00:00:00,BTSUSDT,0.00965,2023-08-01 07:00:00,0.00951,-1.450777202,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,0.0210000000000001,2023-08-01,0,8,1,2023-08-01,7,8,1,0,0
1 hour MACD,2023-08-08 01:00:00,WANUSDT,0.2,2023-08-08 08:00:00,0.1971,-1.45,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.435000000000002,2023-08-08,1,8,8,2023-08-08,8,8,8,0,0
1 hour MACD,2023-07-17 05:00:00,CVCUSDT,0.0897,2023-07-17 10:01:00,0.0884,-1.449275362,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,n,y,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1949999999999993,2023-07-17,5,7,17,2023-07-17,10,7,17,0,1
1 hour MACD,2023-07-16 15:00:00,QTUMUSDT,2.765,2023-07-16 19:01:00,2.725,-1.446654611,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,6.000000000000005,2023-07-16,15,7,16,2023-07-16,19,7,16,0,1
1 hour MACD,2023-07-12 15:00:00,RIFUSDT,0.0899,2023-07-12 16:01:00,0.0886,-1.446051168,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,y,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1949999999999993,2023-07-12,15,7,12,2023-07-12,16,7,12,0,1
1 hour MACD,2023-07-16 10:00:00,REQUSDT,0.083,2023-07-16 14:00:00,0.0818,-1.445783133,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,n,n,n,y,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,n,y,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,n,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.180000000000001,2023-07-16,10,7,16,2023-07-16,14,7,16,0,0
1 hour MACD,2023-07-30 18:00:00,ATOMUSDT,9.07,2023-07-30 20:00:00,8.939,-1.44432194,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,19.65000000000004,2023-07-30,18,7,30,2023-07-30,20,7,30,0,0
1 hour MACD,2023-07-21 03:00:00,VETUSDT,0.01939,2023-07-21 09:00:00,0.01911,-1.444043321,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,n,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,y,y,y,n,y,n,y,y,n,y,y,n,y,n,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0420000000000003,2023-07-21,3,7,21,2023-07-21,9,7,21,0,0
1 hour MACD,2023-07-24 21:00:00,LINKUSDT,7.555,2023-07-25 09:00:00,7.446,-1.442753144,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,n,n,y,n,y,y,y,n,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,16.349999999999998,2023-07-24,21,7,24,2023-07-25,9,7,25,0,0
1 hour MACD,2023-07-15 19:00:00,BTSUSDT,0.0104,2023-07-16 03:00:00,0.01025,-1.442307692,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,n,n,n,n,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,y,y,n,n,y,n,y,n,n,y,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,0.0224999999999998,2023-07-15,19,7,15,2023-07-16,3,7,16,0,0
1 hour MACD,2023-08-10 11:00:00,RIFUSDT,0.0763,2023-08-11 03:00:00,0.0752,-1.441677588,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1650000000000005,2023-08-10,11,8,10,2023-08-11,3,8,11,0,0
1 hour MACD,2023-08-04 09:00:00,DOCKUSDT,0.01526,2023-08-04 20:00:00,0.01504,-1.441677588,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0329999999999999,2023-08-04,9,8,4,2023-08-04,20,8,4,0,0
1 hour MACD,2023-07-17 04:00:00,STXUSDT,0.6382,2023-07-17 11:00:00,0.629,-1.441554372,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,y,y,y,n,y,y,n,y,y,n,n,n,n,n,n,n,n,n,n,n,n,1.379999999999998,2023-07-17,4,7,17,2023-07-17,11,7,17,0,0
1 hour MACD,2023-07-16 10:00:00,FETUSDT,0.2428,2023-07-16 11:00:00,0.2393,-1.441515651,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,n,n,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.5249999999999964,2023-07-16,10,7,16,2023-07-16,11,7,16,0,0
1 hour MACD,2023-07-18 01:00:00,XECUSDT,3.13e-05,2023-07-18 10:01:00,3.08e-05,-1.44,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,n,n,y,y,y,n,n,y,y,n,n,y,y,n,n,n,y,n,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,y,y,y,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,7.499999999999979e-05,2023-07-18,1,7,18,2023-07-18,10,7,18,0,1
1 hour MACD,2023-07-15 09:00:00,ICPUSDT,4.24,2023-07-15 16:00:00,4.179,-1.438679245,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,n,n,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,n,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,n,n,n,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,9.149999999999991,2023-07-15,9,7,15,2023-07-15,16,7,15,0,0
1 hour MACD,2023-07-15 08:00:00,ZECUSDT,31.99,2023-07-15 15:00:00,31.53,-1.437949359,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,y,n,n,n,n,y,y,n,y,y,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,n,y,n,n,y,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,68.9999999999996,2023-07-15,8,7,15,2023-07-15,15,7,15,0,0
1 hour MACD,2023-07-12 07:00:00,AVAXUSDT,13.22,2023-07-12 17:00:00,13.03,-1.437216339,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,28.500000000000192,2023-07-12,7,7,12,2023-07-12,17,7,12,0,0
1 hour MACD,2023-07-31 02:00:00,ANKRUSDT,0.02575,2023-07-31 16:00:00,0.02538,-1.436893204,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,y,n,y,n,n,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0554999999999998,2023-07-31,2,7,31,2023-07-31,16,7,31,0,0
1 hour MACD,2023-07-23 19:00:00,ANTUSDT,4.178,2023-07-23 22:00:00,4.118,-1.436093825,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,n,n,n,y,n,y,y,y,n,y,n,y,n,n,y,y,n,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,8.999999999999941,2023-07-23,19,7,23,2023-07-23,22,7,23,0,0
1 hour MACD,2023-08-04 14:00:00,FIOUSDT,0.02091,2023-08-04 19:00:00,0.02061,-1.43472023,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,n,y,y,n,n,n,y,y,y,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0450000000000002,2023-08-04,14,8,4,2023-08-04,19,8,4,0,0
1 hour MACD,2023-08-14 11:00:00,FLOWUSDT,0.558,2023-08-14 19:00:00,0.55,-1.433691756,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,y,y,n,n,n,n,n,y,n,y,n,n,y,y,n,n,n,y,y,n,y,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,n,n,y,n,y,y,n,y,n,n,n,y,n,y,y,n,n,n,y,y,n,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1.200000000000001,2023-08-14,11,8,14,2023-08-14,19,8,14,0,0
1 hour MACD,2023-08-02 22:00:00,JASMYUSDT,0.003838,2023-08-03 08:00:00,0.003783,-1.433038041,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,y,y,y,n,y,y,n,n,n,y,y,y,y,y,y,n,n,n,n,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,0.0082499999999999,2023-08-02,22,8,2,2023-08-03,8,8,3,0,0
1 hour MACD,2023-07-31 10:01:00,XECUSDT,3.14e-05,2023-07-31 16:01:00,3.1e-05,-1.431753102,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,n,n,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,n,y,y,n,y,y,y,n,y,n,n,y,n,y,y,n,y,n,n,n,n,y,y,n,n,y,y,y,y,y,y,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,5.999999999999943e-05,2023-07-31,10,7,31,2023-07-31,16,7,31,1,1
1 hour MACD,2023-08-04 14:00:00,FLOWUSDT,0.56,2023-08-04 21:00:00,0.552,-1.428571429,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,y,n,n,n,y,y,n,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,1.200000000000001,2023-08-04,14,8,4,2023-08-04,21,8,4,0,0
1 hour MACD,2023-08-01 06:00:00,XMRUSDT,161.2,2023-08-01 13:00:00,158.9,-1.426799007,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,y,y,y,y,n,n,n,n,y,y,y,n,n,y,y,n,y,y,y,n,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,344.99999999999744,2023-08-01,6,8,1,2023-08-01,13,8,1,0,0
1 hour MACD,2023-07-17 04:00:00,QTUMUSDT,2.74,2023-07-17 12:00:00,2.701,-1.423357664,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n,5.850000000000022,2023-07-17,4,7,17,2023-07-17,12,7,17,0,0
1 hour MACD,2023-07-16 16:00:00,CTXCUSDT,0.1618,2023-07-16 19:00:00,0.1595,-1.421508035,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.3449999999999995,2023-07-16,16,7,16,2023-07-16,19,7,16,0,0
1 hour MACD,2023-07-30 12:00:00,REQUSDT,0.0774,2023-07-30 14:01:00,0.0763,-1.42118863,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,y,n,y,y,n,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1649999999999984,2023-07-30,12,7,30,2023-07-30,14,7,30,0,1
1 hour MACD,2023-08-17 19:01:00,PUNDIXUSDT,0.3448,2023-08-17 21:00:00,0.3399,-1.421113689,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,y,n,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,n,y,y,n,y,y,y,y,n,n,n,y,n,n,n,n,n,n,n,n,n,0.7350000000000023,2023-08-17,19,8,17,2023-08-17,21,8,17,1,0
1 hour MACD,2023-07-15 07:00:00,SOLUSDT,28.18,2023-07-15 15:00:00,27.78,-1.419446416,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,n,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,59.99999999999979,2023-07-15,7,7,15,2023-07-15,15,7,15,0,0
1 hour MACD,2023-08-03 14:00:00,DOCKUSDT,0.0155,2023-08-03 23:00:00,0.01528,-1.419354839,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,y,y,y,y,y,y,n,n,y,n,y,y,y,n,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0329999999999999,2023-08-03,14,8,3,2023-08-03,23,8,3,0,0
1 hour MACD,2023-07-15 19:00:00,FILUSDT,4.439,2023-07-16 04:00:00,4.376,-1.419238567,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,y,n,n,y,y,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,9.449999999999958,2023-07-15,19,7,15,2023-07-16,4,7,16,0,0
1 hour MACD,2023-08-03 17:00:00,XLMUSDT,0.141,2023-08-04 00:00:00,0.139,-1.418439716,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,n,n,n,n,y,y,y,n,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,n,n,n,n,n,0.2999999999999961,2023-08-03,17,8,3,2023-08-04,0,8,4,0,0
1 hour MACD,2023-07-17 15:00:00,NEARUSDT,1.482,2023-07-17 16:00:00,1.461,-1.417004049,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,y,y,y,n,y,n,n,n,n,y,y,n,y,y,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,3.149999999999986,2023-07-17,15,7,17,2023-07-17,16,7,17,0,0
1 hour MACD,2023-07-12 01:00:00,IOTXUSDT,0.01906,2023-07-12 09:00:00,0.01879,-1.416579224,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0404999999999999,2023-07-12,1,7,12,2023-07-12,9,7,12,0,0
1 hour MACD,2023-08-20 15:00:00,LTOUSDT,0.0565,2023-08-20 17:00:00,0.0557,-1.415929204,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,n,n,n,y,y,y,y,n,y,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1200000000000003,2023-08-20,15,8,20,2023-08-20,17,8,20,0,0
